Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
30577,5nihLVpUd4birzwDlSp1Ph,BEAUZ;JVNA,Crazy,Crazy,57,188235,False,0.739,0.796,8,-4.03,1,0.0332,0.165,0.0,0.0752,0.422,102.038,4,edm
30578,2mEHyRXGIPArlWSDkIqujW,Zaeden,Genesis 1:1,days,47,150000,False,0.811,0.499,7,-9.37,1,0.0589,0.255,0.00478,0.189,0.373,144.028,4,edm
30579,3053O8x3s4imnZURts5t0W,Ritviz,Mismatched (Music from the Netflix Original Series),Sun Toh,49,174222,False,0.639,0.72,0,-9.639,1,0.0628,0.133,0.0231,0.098,0.569,134.985,4,edm
30580,2FWyJIT0gL2G3xWVQ9Id5f,Steve Aoki;BTS,Waste It On Me (feat. BTS),Waste It On Me,59,192536,False,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,4,edm
30581,6y6xhAgZjvxy5kR5rigpY3,Alesso;Marshmello;James Bay,Chasing Stars (feat. James Bay),Chasing Stars (feat. James Bay),72,170457,False,0.594,0.64,10,-6.865,1,0.033,0.0169,0.0,0.135,0.492,92.871,4,edm
30582,4RVtBlHFKj51Ipvpfv5ER4,Martin Garrix;Clinton Kane,Drown (feat. Clinton Kane),Drown (feat. Clinton Kane),69,174062,False,0.573,0.739,9,-5.455,1,0.0581,0.212,0.0,0.175,0.363,120.077,4,edm
30583,5XND8aufA4UvtqAgARcjfN,K-391;RØRY,Aurora,Aurora,61,164166,False,0.498,0.689,6,-5.849,0,0.0772,0.0784,0.0,0.188,0.176,143.804,4,edm
30584,3lsaCXY238dhR9GW9DEV5e,Zaeden;Polar,Genesis 1:1,1000 pieces,47,188571,False,0.714,0.579,0,-6.087,1,0.0316,0.218,0.0,0.358,0.256,140.006,4,edm
30585,1ZOVeidJCvkxOARWTHmWOL,Unknown Brain;Marvin Divine,MATAFAKA,MATAFAKA,59,197381,False,0.657,0.89,11,-6.025,1,0.0572,0.00822,0.00478,0.364,0.373,95.025,4,edm
30586,0Hijswm0F2WNL0vN5e4CyE,Rita Ora,Phoenix (Deluxe),Let You Love Me,56,190013,False,0.521,0.861,10,-3.138,1,0.319,0.261,0.0,0.0682,0.473,191.618,4,edm
30587,0jvqmWRCyv7xnxqrtinbHJ,Axel Johansson;Tina Stachowiak,Next To Me (feat. Tina Stachowiak),Next To Me (feat. Tina Stachowiak),55,179500,False,0.447,0.596,8,-6.724,1,0.0587,0.156,2.14e-06,0.128,0.263,176.024,4,edm
30588,0STpFM8rsicjXquXMyg8ih,David Guetta;Nicki Minaj;Bebe Rexha;Afrojack,Want to Want Me - 10s Pop,Hey Mama,46,192560,False,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.524,85.979,4,edm
30589,0uTEaevJy8TUD8MgzuEOc5,Arem Ozguc;Arman Aydin;Jordan Rys,Astronaut In The Ocean,Astronaut In The Ocean,68,156205,False,0.712,0.867,4,-5.623,0,0.0581,0.0134,0.00939,0.196,0.544,126.005,4,edm
30590,67lbzVADsqJJ6tyVk0XCgn,Topic;Bebe Rexha,Chain My Heart,Chain My Heart,70,146880,False,0.663,0.849,11,-4.462,0,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,4,edm
30591,3sOGVdj5VPY6C2XImtlzj7,Marshmello,Shockwave,Shockwave,68,181283,False,0.577,0.875,9,-2.897,0,0.0681,0.0231,4.69e-06,0.111,0.411,164.009,4,edm
30593,3CdYdWhfe2yCB6gU3neEk6,Rival;Cadmium;Rosendale,Willow Tree,Willow Tree,60,188800,False,0.515,0.719,8,-7.38,0,0.0545,0.446,0.0,0.365,0.445,75.024,4,edm
30597,3NuK5xMlSlB6K2Qp16zf3h,Clean Bandit;Demi Lovato,What Is Love? (Deluxe Edition),Solo (feat. Demi Lovato),66,222706,False,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,4,edm
30598,4RAR8g8fZNB106ezUurnE0,Kygo;DNCE,Dancing Feet (feat. DNCE),Dancing Feet (feat. DNCE),79,215203,False,0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,4,edm
30600,3LK452TFyApuFN9jjg3THO,Dimitri Vegas & Like Mike;Dimitri Vegas;Wiz Khalifa,When I Grow Up (feat. Wiz Khalifa),When I Grow Up (feat. Wiz Khalifa),55,195506,False,0.642,0.655,1,-5.222,0,0.0489,0.0268,0.0,0.112,0.156,80.997,4,edm
30601,5lGN9hkorYrkMRdERpzwI0,Nucleya;Avneet Khurmi;Guri Gangsta,Bass Rani,Aaja,46,271304,False,0.762,0.634,0,-7.981,0,0.0566,0.0152,0.0115,0.0985,0.198,92.063,4,edm
30602,0fTiDOXRNEN0lUeYGoSHml,The Chainsmokers;Drew Love,Sick Boy,Somebody,62,221986,False,0.32,0.63,10,-7.019,0,0.0493,0.192,0.0,0.102,0.323,203.443,4,edm
30603,3Nku6gLNqnwUuq8GLkqyhW,Armin van Buuren;Vini Vici;Hilight Tribe,Great Spirit,Great Spirit,66,215773,False,0.592,0.911,9,-7.975,1,0.0659,0.00608,0.0123,0.223,0.211,103.517,3,edm
30604,1elhmWW7Bv0MOQj2gAsyoV,Zedd;Maren Morris;BEAUZ,Make You Say,Make You Say,75,206000,False,0.687,0.61,8,-4.713,0,0.0499,0.351,0.0,0.175,0.649,128.15,4,edm
30605,17ejRbr6B8l9zdqgCZsn4m,Gryffin;Katie Pearlman,Gravity,Nobody Compares To You (feat. Katie Pearlman),63,231290,False,0.59,0.764,2,-4.735,1,0.0467,0.229,0.0,0.192,0.331,104.911,4,edm
30606,6iC7vapdKp0XlKhxOkp8QJ,Tiësto;Sevenn;Gucci Mane,BOOM,BOOM,69,179512,True,0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,4,edm
30607,29OndNHNt4cyEm0CzpKRkG,Ellie Goulding,Fifty Shades Of Grey (Original Motion Picture Soundtrack),"Love Me Like You Do - From ""Fifty Shades Of Grey""",59,250266,False,0.258,0.659,5,-5.903,0,0.0596,0.253,0.0,0.111,0.272,189.558,4,edm
30608,62xTWuLB2JucUM9lCmr7kj,Ritviz,Mimmi,Aas Paas,47,98412,False,0.633,0.452,7,-9.119,1,0.0531,0.0162,0.151,0.169,0.402,114.058,4,edm
30609,6HZ9VeI5IRFCNQLXhpF4bq,Icona Pop;Charli XCX,THIS IS... ICONA POP,I Love It (feat. Charli XCX),70,157152,True,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,4,edm
30610,3nEHrvNNtgLv9rneTAYVr4,Swedish House Mafia;Connie Constance,Paradise Again,Heaven Takes You Home (feat. Connie Constance),79,214071,False,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,edm
30611,6zlw2AqqtIjmRFksb3cmN3,Cadmium;Jon Becker,Melody,Melody,53,220235,False,0.364,0.466,9,-10.524,1,0.0889,0.245,2.75e-06,0.0905,0.534,84.226,4,edm
30612,7e3JpmZNlzh8reXergT8LC,KSHMR;Yves V;Krewella;RANDALL,No Regrets (feat. Krewella) [RANDALL Remix],No Regrets (feat. Krewella) - RANDALL Remix,46,250105,False,0.553,0.846,10,-5.146,0,0.0673,0.0283,0.000319,0.0616,0.488,95.046,4,edm
30613,0VQWAQY1QD9lGP2zDBSBid,Zaeden;AAKASH,Genesis 1:1,yaadein,46,162352,False,0.643,0.508,5,-8.325,1,0.0432,0.492,0.0,0.121,0.408,170.136,4,edm
30614,0wI0S42Cg41DVGqIIVimTM,Revelries;Victoria Voss,Blinding Lights,Blinding Lights,64,176406,False,0.61,0.711,2,-6.661,0,0.0797,0.178,0.0,0.373,0.5,99.99,4,edm
30615,10AsRVRdU07cMAFHeGYO3c,Martin Jensen,Solo Dance,Solo Dance,69,174933,False,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.403,114.955,4,edm
30616,0ADG9OgdVTL7fgREP75BrZ,Zara Larsson,So Good,Ain't My Fault,69,224030,False,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,4,edm
30618,2Rmisp1rkVF9GFWQy6LJLQ,NIVIRO,The Ghost,The Ghost,57,187500,False,0.608,0.866,4,-4.678,1,0.0595,0.0424,0.0038,0.408,0.251,127.992,4,edm
30626,5t9YU2mww4eiFCeTBy3EFU,KSHMR;Jeremy Oceans,One More Round (Free Fire Booyah Day Theme Song),One More Round (Free Fire Booyah Day Theme Song),53,201246,False,0.472,0.88,4,-5.246,0,0.0926,0.00314,1.46e-05,0.1,0.43,125.026,4,edm
30627,3fvY2U1AzW0diYF0hnBbKt,Clean Bandit;Sean Paul;Anne-Marie,Speak Your Mind (Deluxe),Rockabye (feat. Sean Paul & Anne-Marie),56,250456,False,0.724,0.759,9,-3.996,0,0.0542,0.412,0.0,0.437,0.765,101.946,4,edm
30637,0HLhptvI8NozbOHRLNniFz,David Guetta;Bebe Rexha;Ty Dolla $ign;A Boogie Wit da Hoodie,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)","Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",67,158994,False,0.687,0.717,11,-6.61,1,0.0755,0.0744,0.0,0.134,0.685,88.063,4,edm
30640,0343bYQtSfznf6v90jRLRK,John De Sohn;LIAMOO,Made For You,Forever Young,65,167911,False,0.653,0.621,8,-6.045,1,0.0308,0.178,0.0,0.0952,0.584,121.98,4,edm
30650,3dD9yyYTQ73SZvyOygyKva,Whethan;Dua Lipa,Fifty Shades Freed (Original Motion Picture Soundtrack),High (& Dua Lipa),67,196706,True,0.708,0.552,10,-5.552,0,0.21,0.0922,0.0,0.0541,0.686,147.834,4,edm
30651,4kWO6O1BUXcZmaxitpVUwp,Tiësto;Dzeko;Preme;Post Malone,Jackie Chan,Jackie Chan,72,215759,True,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,4,edm
30652,60wwxj6Dd9NJlirf84wr2c,Zedd;Foxes,Clarity,Clarity,75,271426,False,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,4,edm
30653,6pooRNiLyYpxZeIA5kJ5EX,ILLENIUM;Jon Bellion,Good Things Fall Apart (with Jon Bellion),Good Things Fall Apart (with Jon Bellion),64,216668,False,0.643,0.594,2,-5.453,1,0.0318,0.0128,0.0,0.118,0.442,144.033,4,edm
30654,3EmmCZoqpWOTY1g2GBwJoR,Steve Aoki;Louis Tomlinson,Just Hold On,Just Hold On,63,198774,False,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,4,edm
30655,1gV0hgMNdpSWeW7ZjSUKnX,TroyBoi;Diplo;Nina Sky,Afterhours feat. Diplo & Nina Sky,Afterhours feat. Diplo & Nina Sky,58,275604,False,0.74,0.831,1,-3.828,1,0.0423,0.089,0.0,0.0837,0.357,91.026,4,edm
30656,2XWjPtKdi5sucFYtVav07d,Zedd;Katy Perry,365,365,66,181899,False,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,0.248,98.039,4,edm
30657,0lqgo6rIBS0nVsvppZC3Ay,Martin Garrix;DallasK;Sasha Alex Sloan,Loop,Loop,67,190560,True,0.693,0.725,5,-6.318,0,0.0439,0.0628,0.00785,0.157,0.379,125.068,4,edm
30658,2Gl0FzuLxflY6nPifJp5Dr,Kygo;Ellie Goulding,First Time,First Time,65,193511,False,0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,4,edm
30659,0siYMEsGrzzzlWLXK5zJfS,Joel Corry;RAYE;David Guetta,BED,BED,76,178087,False,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,4,edm
30660,73ucpKq91TuejrLHgzDNHK,Rita Ora,Poison,Poison,68,202906,False,0.579,0.738,10,-5.711,1,0.0542,0.0821,1.52e-06,0.232,0.431,124.023,4,edm
30661,2GjMaJ7DacMIkgoe8oMXGg,Ellie Goulding;Diplo;Swae Lee,Brightest Blue,Close To Me,64,182626,True,0.572,0.75,1,-5.042,0,0.0604,0.0946,0.0,0.378,0.475,144.081,4,edm
30662,596lDSwIMzDoiq3E6jJ0wC,Cartoon;Asena,Howling,Howling,57,204549,False,0.568,0.72,9,-6.465,0,0.052,0.0338,0.164,0.22,0.472,173.959,4,edm
30663,5teOR8KU4XNWY2WlVUDiIR,Loote;gnash,lost,85%,63,174106,False,0.574,0.651,7,-7.585,1,0.046,0.346,0.0,0.149,0.368,140.017,4,edm
30664,3RgQFleuuQKcCmig9ItyxQ,R3HAB;HRVY,Be Okay (with HRVY),Be Okay (with HRVY),51,141600,False,0.73,0.558,8,-6.535,1,0.0786,0.0179,0.0,0.128,0.618,100.066,4,edm
30665,3Trk97TnEvpYk1iIcR3GRq,Nucleya;Julius Sylvest;Gagan Mudgal,Bass Rani,Mumbai Dance,46,183092,False,0.655,0.892,8,-5.792,1,0.0771,0.0202,0.0917,0.321,0.486,97.01,4,edm
30666,7t1GAxH435fSLa0W7CHXrV,Ritviz,Dev,Raahi,46,229615,False,0.719,0.817,1,-8.447,1,0.306,0.132,0.00379,0.0967,0.0747,103.853,4,edm
30667,4ZTTUAjJCd4NMZmIU7RB4c,Alesso;Liam Payne,Midnight (feat. Liam Payne),Midnight (feat. Liam Payne),65,220140,False,0.587,0.648,11,-6.927,0,0.0439,0.0561,0.0,0.115,0.281,144.028,4,edm
30668,2PhlrsYp7TSkK96ngbmL38,Matisse & Sadko;Hanne Mjøen,Into You,Into You,60,161538,False,0.553,0.687,8,-6.4,1,0.034,0.0336,0.0,0.125,0.278,156.0,4,edm
30669,5w3XfCH3rL6oLv4Ahfp323,Zaeden;AAKASH,Paas Aa,Paas Aa,45,122052,False,0.705,0.632,11,-4.799,0,0.0322,0.295,5.04e-06,0.172,0.534,94.942,4,edm
30670,6AbVJjzv7thIvmMCuhZrmK,Skrillex;Damian Marley,Make It Bun Dem,Make It Bun Dem,66,213696,False,0.556,0.881,7,-2.224,1,0.082,0.00119,0.0,0.0709,0.337,104.973,1,edm
30671,19GqnCuVdOlSPHp6rHdYR2,Avicii,Live A Life You Will Remember,The Nights,58,178057,False,0.528,0.823,6,-5.294,1,0.0407,0.0202,0.0,0.217,0.686,125.992,4,edm
30672,5HJqLDDjgdhON8LL9U3Oa3,Garmiani,Bomb A Drop,Bomb A Drop,53,158554,False,0.675,0.992,7,-0.533,0,0.0605,0.0022,0.221,0.387,0.483,128.034,4,edm
30673,1KeZgPUr54C8iz3FjqzVoz,The Chainsmokers,Memories...Do Not Open,Young,61,224773,False,0.615,0.564,9,-6.384,1,0.0291,0.0105,0.0,0.148,0.454,103.006,4,edm
30674,1u7g6VLbqwqDeOhCKvUxv2,Whales;Fraxo;Lox Chatterbox,Dead To Me,Dead To Me - Original Mix,57,230282,False,0.384,0.772,8,-4.358,0,0.311,0.114,0.0,0.102,0.239,73.735,4,edm
30675,4Ix1tLTlUuKpRFivN7CS8Q,Arc North;Krista Marina,Meant To Be,Meant To Be,54,208352,False,0.371,0.594,10,-5.908,0,0.041,0.0874,2.83e-05,0.238,0.234,104.215,4,edm
30676,14sOS5L36385FJ3OL8hew4,Kygo;Sandro Cavazza,Happy Now,Happy Now,69,211362,False,0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,4,edm
30677,0wp6ckRomrGJq2fD2CFOQE,Daya;JVKE,Bad Girl (JVKE Remix),Bad Girl - JVKE Remix,69,166222,False,0.834,0.662,5,-6.179,1,0.0407,0.522,9.07e-05,0.14,0.718,115.999,4,edm
30678,3oZoXyU0SkDldgS7AcN4y4,Dillon Francis;DJ Snake,"Money Sucks, Friends Rule",Get Low,61,212773,False,0.674,0.932,11,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033,4,edm
30679,3Bin1J5O34OUDb3a4BctoI,JPB;Aleesia,High,High (feat. Aleesia),55,148800,False,0.509,0.689,9,-8.802,1,0.0764,0.1,4.9e-06,0.106,0.164,149.935,4,edm
30680,3zU9rdflI65tK4dkkNSp77,Alesso;Tove Lo,Forever,Heroes (we could be),72,210013,False,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,4,edm
30681,6DiogHhtwkVgUHUDUJVuXV,Gryffin;Jason Ross;Calle Lehmann,After You (feat. Calle Lehmann),After You (feat. Calle Lehmann),65,224569,False,0.511,0.804,4,-3.808,1,0.0433,0.0619,0.0,0.0873,0.484,145.055,4,edm
30682,05Tj9EuuK3me0NBJsgcgd6,Unknown Brain;Marvin Divine,Say Goodbye,Say Goodbye,56,230117,False,0.59,0.807,5,-3.872,1,0.0759,0.0837,0.000101,0.113,0.207,170.072,4,edm
30683,3WBRfkOozHEsG0hbrBzwlm,Porter Robinson;League of Legends,Everything Goes On,Everything Goes On,73,202821,False,0.55,0.648,7,-6.542,1,0.0309,0.0191,0.0,0.0999,0.323,156.957,4,edm
30684,5e2ZOmiFEAOFEgXNj1mHEk,Cheat Codes;Russell Dickerson,I Remember,I Remember,75,168117,False,0.57,0.737,1,-4.27,0,0.0685,0.0314,0.0,0.248,0.621,100.052,4,edm
30685,2OfQvGrr83FGpdLA1nAR01,Arc North;Aaron Richards;New Beat Order;Cour,Numb,Numb,64,130677,False,0.659,0.838,6,-2.79,0,0.136,0.0144,0.0,0.13,0.286,123.95,4,edm
30686,6ouN4BiS8PIHn62uxCqDdH,Diamond Eyes,Everything,Everything,60,267428,False,0.604,0.678,10,-4.082,1,0.0521,0.0519,0.0,0.0844,0.389,139.929,4,edm
30687,61k7xAKMsuvTf2j2YnieSi,Elektronomia,Sky High,Sky High,61,236254,False,0.592,0.956,0,-2.068,0,0.044,0.105,0.00289,0.344,0.193,128.084,4,edm
30688,1cgy2FSOQMbq7DHCVgMAUA,Lost Frequencies;James Arthur,Questions,Questions,76,177156,False,0.599,0.713,11,-7.008,1,0.0542,0.405,2.53e-05,0.266,0.518,123.962,4,edm
30689,4QwNKEWMM7dyLB7Ew9DHHg,Avicii;Rita Ora;Alan Walker,Lonely Together (Remixes),Lonely Together - (feat. Rita Ora) Alan Walker Remix,61,179760,False,0.637,0.791,5,-5.831,1,0.0469,0.29,0.0,0.229,0.43,103.051,4,edm
30690,3sa06xVNmLLYIxdNNmVQN8,Jax Jones;MNEK,Where Did You Go (feat. MNEK),Where Did You Go? (feat. MNEK),83,177689,False,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4,edm
30691,4XMf6BjWH7Pme8eY4yyEZE,Dimitri Vegas & Like Mike,Rampage (Free Fire Rampage Theme Song),Rampage (Free Fire Rampage Theme Song),61,159640,False,0.571,0.757,11,-5.892,0,0.0334,0.00114,0.729,0.15,0.176,138.982,4,edm
30692,4W1JavoraGzh83nluQHY6C,Gryffin;OneRepublic,You Were Loved (with OneRepublic),You Were Loved (with OneRepublic),68,221885,False,0.636,0.69,10,-5.011,1,0.0484,0.0947,0.0,0.169,0.444,123.994,4,edm
30693,3h2aYVv7RHnOW0qGGYdYIT,KSHMR;Tungevaag,Close Your Eyes,Close Your Eyes,58,168833,False,0.51,0.898,11,-1.218,1,0.0772,0.0294,3.14e-05,0.255,0.483,179.969,4,edm
30694,2Xy1UIVfOlukyye6Fd0wrI,Sam Feldt;Rita Ora,Follow Me,Follow Me,74,169672,False,0.673,0.729,6,-4.879,1,0.0496,0.083,0.0,0.1,0.675,122.023,4,edm
30695,5oByBWOcsIYOxitDER7JRn,BEAUZ;Jessie Villa,GENESIS,Little Do You Know,58,167428,False,0.573,0.694,1,-4.456,1,0.042,0.13,0.0,0.0917,0.445,105.085,4,edm
30696,2pPO9YecZimmuVQfIzfV6U,Ofenbach;Lagique,Wasted Love (feat. Lagique),Wasted Love (feat. Lagique),75,139563,False,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,4,edm
30700,15vzANxN8G9wWfwAJLLMCg,The Chainsmokers,Paris,Paris,71,221520,False,0.646,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,4,edm
30701,6jgkEbmQ2F2onEqsEhiliL,Mac DeMarco,2,My Kind of Woman,81,190845,False,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771,4,edm
30702,10oKSzRcwbZsog2uq2gb4b,Kx5;deadmau5;Kaskade;Hayla,Escape (feat. Hayla),Escape (feat. Hayla),73,240445,False,0.66,0.799,9,-6.934,0,0.0719,0.179,0.000364,0.701,0.148,126.08,4,edm
30703,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA;Goodboys,Piece Of Your Heart,Piece Of Your Heart,77,152913,False,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4,edm
30704,5AyL2kgLtTWEu3qO3B9SqK,Far East Movement;The Cataracs;DEV,Free Wired,Like A G6,74,216893,False,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,4,edm
30705,5zviMoAeuerK1Rd58qXASv,ILLENIUM;Teddy Swims,All That Really Matters,All That Really Matters,70,244235,False,0.352,0.666,1,-4.909,1,0.0512,0.117,1.81e-06,0.0934,0.227,169.965,4,edm
30706,2wmQfaHp4zbqQkbf5nu5SF,Cartoon;Coleman Trapp,Why We Lose,Why We Lose,65,197485,False,0.423,0.92,4,-3.174,0,0.0428,0.00123,0.00992,0.329,0.0951,174.976,4,edm
30707,4tERsdVCLtLtrGdFBf9DGC,Daya,New,New,65,230879,True,0.715,0.742,0,-4.331,1,0.0347,0.052,2.47e-05,0.364,0.322,106.971,4,edm
30708,5masKPHeAOVNgxdLebIcK7,Kygo;Parson James,Cloud Nine,Stole the Show,75,223186,False,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,4,edm
30709,46nvQpUDsxpS08UTFOeKTA,MEDUZA;Hozier,Tell It To My Heart,Tell It To My Heart,76,165524,False,0.539,0.715,11,-6.639,0,0.0595,0.0265,0.0,0.609,0.489,123.854,4,edm
30710,3jbAzLVcHiI5hYSkcKe1Ty,Martin Garrix;G-Eazy;Sasha Alex Sloan,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),63,164166,False,0.647,0.642,9,-7.306,0,0.0743,0.262,0.0,0.134,0.48,90.045,4,edm
30711,7DgkSYT6vh3UAYQlFbsj6z,Cheat Codes;AJ Mitchell,Hate You + Love You (feat. AJ Mitchell),Hate You + Love You (feat. AJ Mitchell),64,198874,False,0.755,0.689,5,-4.463,1,0.0305,0.0693,0.0,0.394,0.638,140.013,4,edm
30712,5ZVujHtwnsqFJvLnqRSdch,Axel Thesleff,Bad Karma,Bad Karma,63,416000,False,0.7,0.546,5,-7.705,0,0.109,0.0131,0.0305,0.172,0.302,80.004,4,edm
30713,7arsXR8AtExnOFN3v3HiJI,Alesso;CORSAK,Going Dumb,Going Dumb,65,168601,False,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,4,edm
30714,47VUUYV4pWnUDaeMAOn4t1,Ritviz,Ved,Jeet 2.0,45,186666,False,0.685,0.44,0,-7.08,1,0.0508,0.415,0.0,0.439,0.834,99.056,4,edm
30715,265zv3IDBskSIkvgPOSiGQ,David Guetta;Justin Bieber,7,2U (feat. Justin Bieber),61,194893,False,0.534,0.613,8,-7.41,0,0.0591,0.234,0.0,0.227,0.528,144.878,4,edm
30716,7xxk2elVJN3IjhbV3T8Shz,Zaeden,days,days,43,150000,False,0.811,0.499,7,-9.37,1,0.0589,0.255,0.00478,0.189,0.373,144.028,4,edm
30717,4RVOFKvNboJBHwiEvqBHne,Gurbax,Boom Shankar,Boom Shankar,42,156631,False,0.766,0.745,7,-4.173,1,0.0395,0.139,0.33,0.321,0.517,95.034,4,edm
30718,15BlympuVSfZFROojEMY2M,The Chainsmokers;Daya;ILLENIUM,Don't Let Me Down (Remixes) (feat. Daya),Don't Let Me Down (feat. Daya) - Illenium Remix,63,218933,False,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,4,edm
30719,4crczEC1PpoD8TsDsmoWNI,Imanbek;Goodboys,Goodbye,Goodbye,70,144000,False,0.741,0.931,10,-3.447,0,0.0563,0.0225,0.000102,0.191,0.517,125.011,4,edm
30720,4Uxcm6gWvxoqUdgnxKw41H,Marshmello;Demi Lovato;Lost Stories,OK Not To Be OK (Lost Stories Remix),OK Not To Be OK - Lost Stories Remix,47,185483,False,0.702,0.626,4,-6.268,1,0.0419,0.269,7.9e-06,0.101,0.454,104.987,4,edm
30721,0kHyKhJMukHEPfeh8s7rdM,Kygo;Imagine Dragons,Born To Be Yours,Born To Be Yours,70,193320,False,0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.011,4,edm
30722,3nwd2gUT7l10HDUAOKXrhs,Ellie Goulding;Big Sean,Easy Lover (feat. Big Sean),Easy Lover (feat. Big Sean),72,215937,False,0.675,0.817,5,-3.789,0,0.0497,0.00711,0.0,0.0839,0.446,105.964,4,edm
30723,5tAa8Uaqr4VvA3693mbIhU,Zara Larsson,Ruin My Life,Ruin My Life,67,190931,True,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,4,edm
30724,6Skh3CBum0pZw9TOr7FQnX,Gryffin;Audrey Mika,Safe With Me (with Audrey Mika),Safe With Me (with Audrey Mika),65,205164,False,0.497,0.757,11,-4.189,1,0.127,0.0449,0.0,0.119,0.507,169.902,4,edm
30725,6dCpB0vj7xrBMyOH0mDuNN,Zaeden;Nishu,Genesis 1:1,jaaye na tu,43,143661,False,0.906,0.376,2,-10.93,1,0.078,0.138,0.000315,0.102,0.762,142.069,4,edm
30726,47OVNnZJzIkrsEiZ4n187p,Jonas Blue;William Singe,Mama,Mama,61,184133,False,0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,0.543,104.012,4,edm
30727,0SSIu4CcGITHdatDmjlA6H,TELYKast;Loren Gray,Nobody To Love (with Loren Gray),Nobody To Love (with Loren Gray),60,146372,False,0.734,0.823,9,-3.684,0,0.0853,0.0937,0.0,0.0853,0.409,122.143,4,edm
30728,7tUToegtVh5dodpcqaYrHo,Clarx;Harddope,Castle,Castle,55,158181,False,0.672,0.759,8,-7.761,1,0.0266,0.0826,0.00225,0.19,0.217,110.005,4,edm
30729,51Of5p3lKZeOg6itfs4og4,twocolors,Lovefool,Lovefool,72,190487,False,0.677,0.766,6,-6.896,1,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,4,edm
30730,46NBoIAHrmR7qcUGCIFEjR,David Guetta,This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016],This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),67,207272,False,0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,4,edm
30731,1SN1vSPsr4V4tIUTR3s8YW,Jonas Blue;Dakota,Blue,Fast Car,73,212424,False,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,4,edm
30732,32il27dOrLpIru8Evp4Pu7,Marshmello;Mae Muller;Trippie Redd,American Psycho (with Mae Muller feat. Trippie Redd),American Psycho (with Mae Muller feat. Trippie Redd),67,153195,False,0.617,0.514,9,-7.099,1,0.0722,0.0154,0.0,0.118,0.365,81.067,4,edm
